,0
wind_curtailment_w0s0,0.003737124917133895
wind_curtailment_w1s0,0.032584360883403225
wind_curtailment_w2s0,0.07434157898388036
wind_curtailment_w3s0,0.16123475084794844
wind_curtailment_w4s0,0.17270147608214353
wind_curtailment_w5s0,0.07502046088953168
wind_curtailment_w6s0,0.12806699640973163
wind_curtailment_w0s1,0.01382471847300517
wind_curtailment_w1s1,0.0741154668981992
wind_curtailment_w2s1,0.06818273395461782
wind_curtailment_w3s1,0.06624427403381472
wind_curtailment_w4s1,0.04802183372151944
wind_curtailment_w5s1,0.06787829174032967
wind_curtailment_w6s1,0.062008923719009124
wind_curtailment_w0s2,-0.004032881550388657
wind_curtailment_w1s2,-0.022964973963477648
wind_curtailment_w2s2,-0.051936837751666444
wind_curtailment_w3s2,-0.04529079571059233
wind_curtailment_w4s2,-0.03859109423077685
wind_curtailment_w5s2,-0.05114541224312269
wind_curtailment_w6s2,-0.045260445639990626
wind_curtailment_w0s3,-0.008751527053936151
wind_curtailment_w1s3,-0.030087170631536903
wind_curtailment_w2s3,-0.011723119417717615
wind_curtailment_w3s3,-0.021430139712797162
wind_curtailment_w4s3,-0.004536743398631846
wind_curtailment_w5s3,-0.010964842995368401
wind_curtailment_w6s3,
wind_curtailment_w0s4,-0.002540794077379442
wind_curtailment_w1s4,-0.012636667088709624
wind_curtailment_w2s4,-0.0023870611596183387
wind_curtailment_w3s4,0.0021750505440465973
wind_curtailment_w4s4,-0.005432817248469161
wind_curtailment_w5s4,-0.00285303356050004
wind_curtailment_w0s5,0.0013852447159345247
wind_curtailment_w1s5,-0.005267822006562064
wind_curtailment_w2s5,0.0009744665071613587
wind_curtailment_w3s5,-0.0032591205600334535
wind_curtailment_w4s5,0.0022782011514620336
wind_curtailment_w5s5,
wind_curtailment_w0s6,0.0009501437693866226
wind_curtailment_w1s6,0.0021315888858160245
wind_curtailment_w2s6,-0.0008049663978139587
wind_curtailment_w3s6,
wind_curtailment_w4s6,
